Timestamp,Avg_Conf(%),InferenceTime(ms),TotalLatencyTime(ms),FPS,CPU_Temp(℃),CPU_Usage(%),Memory_Usage(%)
2026-04-15 06:02:09,79.61,84.6,99.6,7.49,39.1,40.7,21.0
2026-04-15 06:02:10,80.24,84.2,100.1,7.45,39.1,42.9,21.0
2026-04-15 06:02:10,80.79,84.4,98.2,7.56,37.5,41.5,21.0
2026-04-15 06:02:10,80.76,83.8,98.7,7.53,39.1,40.7,21.0
2026-04-15 06:02:10,80.1,95.0,109.9,6.92,38.6,38.2,21.1
2026-04-15 06:02:10,79.67,83.6,106.4,6.44,39.1,39.7,21.1
2026-04-15 06:02:10,80.24,83.3,98.9,7.53,38.6,38.5,21.1
2026-04-15 06:02:10,80.33,91.8,107.6,7.05,38.6,37.0,21.1
2026-04-15 06:02:11,80.19,86.7,110.0,6.18,39.1,35.4,21.1
2026-04-15 06:02:11,80.06,87.7,110.7,5.97,38.6,30.3,21.1
2026-04-15 06:02:11,80.0,86.1,99.9,7.48,39.1,43.6,21.1
2026-04-15 06:02:11,80.28,84.3,107.2,6.15,38.6,34.8,21.2
2026-04-15 06:02:11,80.39,83.7,98.6,7.54,37.5,40.4,21.1
2026-04-15 06:02:11,79.65,85.1,100.5,7.42,38.0,42.6,21.1
2026-04-15 06:02:11,80.33,87.7,101.8,7.37,39.7,42.9,21.1
2026-04-15 06:02:12,80.53,115.3,138.2,5.15,38.0,33.8,21.0
2026-04-15 06:02:12,80.02,86.5,103.7,7.27,38.6,38.6,21.0
2026-04-15 06:02:12,79.94,87.1,99.1,7.45,39.1,47.4,21.1
2026-04-15 06:02:12,80.21,89.4,101.4,7.38,39.1,38.9,21.1
2026-04-15 06:02:12,80.53,96.5,118.8,5.76,39.7,30.8,21.1
2026-04-15 06:02:12,80.85,86.8,110.1,6.37,38.0,32.3,21.1
2026-04-15 06:02:13,80.85,85.2,99.4,7.48,38.6,41.5,21.1
2026-04-15 06:02:13,80.19,90.5,103.2,7.29,39.1,47.3,21.1
2026-04-15 06:02:13,79.84,91.0,114.1,6.0,37.5,32.3,21.1
2026-04-15 06:02:13,80.32,84.9,108.1,6.24,39.1,36.4,21.1
2026-04-15 06:02:13,80.19,95.7,110.0,6.95,39.7,40.4,21.1
2026-04-15 06:02:13,80.92,84.1,107.2,6.45,39.7,38.1,21.1
2026-04-15 06:02:13,80.28,83.7,99.2,7.52,39.7,36.5,21.1
2026-04-15 06:02:14,80.9,83.1,98.6,7.55,40.8,45.6,21.1
2026-04-15 06:02:14,80.67,90.0,106.2,7.12,39.7,41.8,21.1
2026-04-15 06:02:14,80.07,87.5,109.2,6.09,40.2,33.3,21.1
2026-04-15 06:02:14,79.81,87.8,111.1,6.0,38.6,33.3,21.0
