Timestamp,CPU Usage (%),Memory Usage (%),Temperature (°C)
2026-04-01 03:45:53,37.2,18.4,46.3
2026-04-01 03:45:54,39.8,18.4,48.5
2026-04-01 03:45:55,36.5,18.3,48.0
2026-04-01 03:45:56,39.2,18.4,47.4
2026-04-01 03:45:57,38.8,18.3,46.9
2026-04-01 03:45:58,37.2,18.2,48.5
2026-04-01 03:45:59,40.2,18.2,49.0
2026-04-01 03:46:00,38.2,18.4,48.5
2026-04-01 03:46:01,36.3,18.5,47.4
2026-04-01 03:46:02,36.8,18.5,47.4
2026-04-01 03:46:03,36.0,18.5,46.9
2026-04-01 03:46:04,40.1,18.5,48.0
2026-04-01 03:46:05,36.4,18.5,47.4
2026-04-01 03:46:06,37.1,18.4,47.4
2026-04-01 03:46:07,37.2,18.5,48.0
2026-04-01 03:46:08,39.3,18.4,49.0
2026-04-01 03:46:09,37.2,18.5,48.0
2026-04-01 03:46:10,38.5,18.4,49.0
2026-04-01 03:46:11,40.8,18.3,49.6
2026-04-01 03:46:12,37.1,18.4,49.6
2026-04-01 03:46:13,38.1,18.4,48.0
2026-04-01 03:46:14,39.7,18.3,48.5
2026-04-01 03:46:15,38.2,18.4,49.6
2026-04-01 03:46:16,34.2,18.4,49.6
2026-04-01 03:46:17,38.9,18.4,48.5
2026-04-01 03:46:18,36.4,18.4,50.1
2026-04-01 03:46:19,36.7,18.5,49.6
2026-04-01 03:46:20,35.4,18.5,49.0
2026-04-01 03:46:21,36.5,18.5,50.7
2026-04-01 03:46:22,38.6,18.5,49.0
2026-04-01 03:46:23,35.9,18.5,50.7
2026-04-01 03:46:24,38.9,18.4,49.6
2026-04-01 03:46:25,39.2,18.3,48.5
2026-04-01 03:46:26,35.7,18.4,49.6
2026-04-01 03:46:27,37.6,18.3,50.7
2026-04-01 03:46:28,36.3,18.4,50.1
2026-04-01 03:46:29,37.8,18.4,50.1
2026-04-01 03:46:30,37.9,18.4,50.7
2026-04-01 03:46:31,38.4,18.4,50.1
2026-04-01 03:46:32,39.2,18.4,50.7
2026-04-01 03:46:33,34.8,18.4,50.1
2026-04-01 03:46:34,40.6,18.3,50.1
2026-04-01 03:46:35,36.6,18.5,49.0
2026-04-01 03:46:36,36.7,18.6,50.7
2026-04-01 03:46:37,38.5,18.5,50.7
2026-04-01 03:46:38,34.8,18.5,51.2
2026-04-01 03:46:39,39.1,18.4,51.8
2026-04-01 03:46:40,35.8,18.4,50.7
2026-04-01 03:46:41,38.9,18.5,51.2
2026-04-01 03:46:42,38.8,18.5,50.7
2026-04-01 03:46:43,34.4,18.5,50.1
2026-04-01 03:46:44,38.8,18.5,50.7
2026-04-01 03:46:45,40.1,18.4,51.8
2026-04-01 03:46:46,37.3,18.4,50.1
2026-04-01 03:46:47,39.1,18.4,51.2
2026-04-01 03:46:48,35.5,18.3,51.8
2026-04-01 03:46:49,39.7,18.2,51.2
2026-04-01 03:46:50,39.7,18.4,51.8
2026-04-01 03:46:51,36.0,18.4,51.2
2026-04-01 03:46:52,40.6,18.4,50.7
2026-04-01 03:46:53,37.6,18.5,51.8
2026-04-01 03:46:54,37.7,18.5,52.4
2026-04-01 03:46:55,34.6,18.5,50.7
2026-04-01 03:46:56,36.7,18.4,52.4
2026-04-01 03:46:57,39.3,18.4,50.7
2026-04-01 03:46:58,37.1,18.3,52.9
2026-04-01 03:46:59,40.8,18.4,52.9
2026-04-01 03:47:00,37.1,18.4,50.1
2026-04-01 03:47:01,39.6,18.4,51.8
2026-04-01 03:47:02,37.5,18.4,51.8
2026-04-01 03:47:03,36.2,18.4,50.7
2026-04-01 03:47:04,37.9,18.5,51.8
2026-04-01 03:47:05,39.5,18.5,52.9
2026-04-01 03:47:06,35.4,18.5,52.9
2026-04-01 03:47:07,40.0,18.5,52.4
2026-04-01 03:47:08,34.7,18.4,52.4
2026-04-01 03:47:09,38.3,18.3,52.4
2026-04-01 03:47:10,36.8,18.4,53.5
2026-04-01 03:47:11,38.9,18.4,52.9
2026-04-01 03:47:12,38.7,18.4,53.5
2026-04-01 03:47:13,38.9,18.4,53.5
2026-04-01 03:47:14,38.8,18.3,52.4
2026-04-01 03:47:15,36.3,18.4,52.4
2026-04-01 03:47:16,37.7,18.5,53.5
2026-04-01 03:47:17,35.5,18.5,52.9
2026-04-01 03:47:18,34.8,18.5,53.5
2026-04-01 03:47:19,40.1,18.5,54.0
2026-04-01 03:47:20,37.4,18.4,53.5
2026-04-01 03:47:21,37.1,18.5,52.9
2026-04-01 03:47:22,35.8,18.4,52.4
2026-04-01 03:47:23,35.9,18.3,53.5
2026-04-01 03:47:24,39.0,18.2,53.5
2026-04-01 03:47:25,39.2,18.3,52.9
2026-04-01 03:47:26,58.4,18.4,52.9
2026-04-01 03:47:27,34.1,18.4,54.0
2026-04-01 03:47:28,38.7,18.4,54.5
2026-04-01 03:47:29,39.0,18.4,52.9
2026-04-01 03:47:30,35.6,18.5,54.5
2026-04-01 03:47:31,37.2,18.4,53.5
2026-04-01 03:47:32,36.0,18.4,52.9
2026-04-01 03:47:33,38.5,18.4,55.1
2026-04-01 03:47:34,37.0,18.4,54.0
2026-04-01 03:47:35,41.0,18.4,54.0
2026-04-01 03:47:36,39.1,18.4,54.0
2026-04-01 03:47:37,37.7,18.3,55.1
2026-04-01 03:47:38,37.9,18.4,55.1
2026-04-01 03:47:39,35.8,18.5,54.5
2026-04-01 03:47:40,41.9,18.5,54.5
2026-04-01 03:47:41,41.1,18.3,54.5
2026-04-01 03:47:42,34.7,18.4,53.5
2026-04-01 03:47:43,34.4,18.5,55.1
2026-04-01 03:47:44,39.9,18.4,55.1
2026-04-01 03:47:45,37.1,18.4,55.1
2026-04-01 03:47:46,37.4,18.4,55.1
2026-04-01 03:47:47,37.2,18.4,55.6
2026-04-01 03:47:48,35.7,18.3,54.5
2026-04-01 03:47:49,36.2,18.3,55.1
2026-04-01 03:47:50,36.9,18.4,54.0
2026-04-01 03:47:51,40.3,18.5,55.6
2026-04-01 03:47:52,39.1,18.4,56.2
2026-04-01 03:47:53,35.8,18.5,54.5
2026-04-01 03:47:54,35.3,18.4,56.2
2026-04-01 03:47:55,40.9,18.5,55.6
2026-04-01 03:47:56,40.2,18.5,56.2
2026-04-01 03:47:57,35.8,18.5,56.2
2026-04-01 03:47:58,38.2,18.3,55.6
2026-04-01 03:47:59,35.2,18.4,55.6
2026-04-01 03:48:00,38.2,18.4,55.1
2026-04-01 03:48:01,37.6,18.5,55.1
2026-04-01 03:48:02,38.7,18.5,54.5
2026-04-01 03:48:03,37.1,18.5,56.2
2026-04-01 03:48:04,36.8,18.6,55.6
2026-04-01 03:48:05,40.4,18.5,56.2
2026-04-01 03:48:06,34.4,18.5,55.6
2026-04-01 03:48:07,40.4,18.4,55.6
2026-04-01 03:48:08,36.2,18.4,55.6
2026-04-01 03:48:09,38.5,18.4,56.2
2026-04-01 03:48:10,39.5,18.4,57.9
2026-04-01 03:48:11,38.5,18.5,56.2
2026-04-01 03:48:12,36.8,18.5,55.1
2026-04-01 03:48:13,36.4,18.5,56.8
2026-04-01 03:48:14,34.7,18.4,55.6
2026-04-01 03:48:15,41.8,18.5,56.8
2026-04-01 03:48:16,36.3,18.4,56.8
2026-04-01 03:48:17,40.3,18.4,55.6
2026-04-01 03:48:18,38.4,18.5,56.8
2026-04-01 03:48:19,39.6,18.5,56.8
2026-04-01 03:48:20,37.8,18.5,56.8
2026-04-01 03:48:21,38.6,18.6,56.8
2026-04-01 03:48:22,35.7,18.6,56.8
2026-04-01 03:48:23,34.6,18.6,57.3
2026-04-01 03:48:24,38.6,18.6,57.3
2026-04-01 03:48:25,42.0,18.5,56.8
2026-04-01 03:48:26,34.9,18.5,56.8
2026-04-01 03:48:27,37.1,18.4,56.8
2026-04-01 03:48:28,37.2,18.4,56.2
2026-04-01 03:48:29,39.4,18.5,56.2
2026-04-01 03:48:30,38.6,18.5,57.9
2026-04-01 03:48:31,36.0,18.5,56.2
2026-04-01 03:48:32,38.6,18.6,57.3
2026-04-01 03:48:33,40.2,18.5,57.3
2026-04-01 03:48:34,36.5,18.6,57.9
2026-04-01 03:48:35,41.8,18.6,57.3
2026-04-01 03:48:36,37.3,18.4,57.3
2026-04-01 03:48:37,41.1,18.5,57.9
2026-04-01 03:48:38,38.7,18.4,57.9
2026-04-01 03:48:39,36.8,18.3,56.8
2026-04-01 03:48:40,39.9,18.3,56.8
2026-04-01 03:48:41,40.7,18.3,56.8
2026-04-01 03:48:42,34.9,18.4,56.8
2026-04-01 03:48:43,36.7,18.3,57.3
2026-04-01 03:48:44,41.3,18.4,57.3
2026-04-01 03:48:45,39.6,18.3,57.9
2026-04-01 03:48:46,39.7,18.3,57.9
2026-04-01 03:48:47,36.8,18.3,57.9
2026-04-01 03:48:48,39.7,18.3,57.9
2026-04-01 03:48:49,39.6,18.2,58.4
2026-04-01 03:48:50,40.4,18.3,59.0
2026-04-01 03:48:51,38.6,18.4,58.4
2026-04-01 03:48:52,37.8,18.5,59.0
2026-04-01 03:48:53,38.3,18.5,59.0
2026-04-01 03:48:54,36.2,18.5,58.4
2026-04-01 03:48:55,39.8,18.3,59.5
2026-04-01 03:48:56,41.5,18.4,59.0
2026-04-01 03:48:57,39.2,18.3,59.5
2026-04-01 03:48:58,39.5,18.4,57.9
2026-04-01 03:48:59,35.5,18.4,59.0
2026-04-01 03:49:00,39.6,18.4,58.4
2026-04-01 03:49:01,42.2,18.4,58.4
2026-04-01 03:49:02,36.7,18.4,58.4
2026-04-01 03:49:03,36.5,18.3,59.0
2026-04-01 03:49:04,38.7,18.3,58.4
2026-04-01 03:49:05,38.8,18.3,59.0
2026-04-01 03:49:06,40.1,18.4,59.0
2026-04-01 03:49:07,38.0,18.4,59.5
2026-04-01 03:49:08,37.4,18.3,59.0
2026-04-01 03:49:09,37.9,18.3,59.0
2026-04-01 03:49:10,38.2,18.3,59.5
2026-04-01 03:49:11,38.6,18.4,60.0
2026-04-01 03:49:12,38.4,18.4,59.0
2026-04-01 03:49:13,37.4,18.4,59.0
2026-04-01 03:49:14,38.8,18.3,59.5
2026-04-01 03:49:15,36.6,18.4,59.0
2026-04-01 03:49:16,40.2,18.4,60.6
2026-04-01 03:49:17,38.8,18.3,59.0
2026-04-01 03:49:18,37.2,18.3,59.5
2026-04-01 03:49:19,40.3,18.4,58.4
2026-04-01 03:49:20,37.4,18.4,58.4
2026-04-01 03:49:21,39.0,18.3,58.4
2026-04-01 03:49:22,37.6,18.3,59.5
2026-04-01 03:49:23,37.4,18.3,60.0
2026-04-01 03:49:24,37.6,18.4,59.5
2026-04-01 03:49:25,41.5,18.3,59.5
2026-04-01 03:49:26,38.4,18.3,59.0
2026-04-01 03:49:27,37.3,18.4,60.6
2026-04-01 03:49:28,38.1,18.4,60.6
2026-04-01 03:49:29,39.3,18.3,60.0
2026-04-01 03:49:30,38.3,18.2,60.6
2026-04-01 03:49:31,36.7,18.3,60.6
2026-04-01 03:49:32,37.8,18.4,60.6
2026-04-01 03:49:33,40.3,18.4,60.6
2026-04-01 03:49:34,38.8,18.4,60.6
2026-04-01 03:49:35,37.1,18.4,60.0
2026-04-01 03:49:36,38.8,18.3,60.6
2026-04-01 03:49:37,38.2,18.3,60.6
2026-04-01 03:49:38,38.6,18.3,60.6
2026-04-01 03:49:39,36.6,18.3,60.0
2026-04-01 03:49:40,43.5,18.4,60.6
2026-04-01 03:49:41,37.3,18.3,60.6
2026-04-01 03:49:42,37.8,18.2,60.6
2026-04-01 03:49:43,37.8,18.3,60.6
2026-04-01 03:49:44,43.8,18.5,59.5
2026-04-01 03:49:45,40.4,18.5,60.6
2026-04-01 03:49:46,36.4,18.4,60.0
2026-04-01 03:49:47,38.3,18.3,61.1
2026-04-01 03:49:48,38.9,18.3,60.0
2026-04-01 03:49:49,38.5,18.3,60.6
2026-04-01 03:49:50,40.4,18.3,62.2
2026-04-01 03:49:51,39.8,18.3,60.6
2026-04-01 03:49:52,40.4,18.4,61.7
2026-04-01 03:49:53,39.7,18.4,61.7
2026-04-01 03:49:54,38.7,18.3,61.1
2026-04-01 03:49:55,40.1,18.3,62.2
2026-04-01 03:49:56,38.7,18.2,61.7
2026-04-01 03:49:57,38.4,18.3,62.2
2026-04-01 03:49:58,37.3,18.3,62.2
2026-04-01 03:49:59,36.8,18.2,61.7
2026-04-01 03:50:00,40.1,18.2,60.6
2026-04-01 03:50:01,37.1,18.2,61.7
2026-04-01 03:50:02,37.3,18.2,61.1
2026-04-01 03:50:03,41.6,18.3,62.2
2026-04-01 03:50:04,38.3,18.3,60.6
2026-04-01 03:50:05,39.6,18.3,59.5
2026-04-01 03:50:06,40.7,18.4,62.8
2026-04-01 03:50:07,40.1,18.3,62.8
2026-04-01 03:50:08,39.9,18.4,62.2
2026-04-01 03:50:09,36.1,18.4,60.6
2026-04-01 03:50:10,39.5,18.5,60.6
2026-04-01 03:50:11,39.8,18.3,61.7
2026-04-01 03:50:12,37.4,18.3,61.1
2026-04-01 03:50:13,38.5,18.3,62.2
2026-04-01 03:50:14,40.8,18.2,62.8
2026-04-01 03:50:15,37.6,18.2,61.7
2026-04-01 03:50:16,40.5,18.2,61.7
2026-04-01 03:50:17,38.3,18.2,61.7
2026-04-01 03:50:18,38.7,18.4,62.8
2026-04-01 03:50:19,40.1,18.5,63.4
2026-04-01 03:50:20,38.7,18.4,62.2
2026-04-01 03:50:21,40.0,18.3,62.8
2026-04-01 03:50:22,41.2,18.5,62.2
2026-04-01 03:50:23,36.8,18.5,62.8
2026-04-01 03:50:24,36.9,18.5,62.8
2026-04-01 03:50:25,38.0,18.4,63.4
2026-04-01 03:50:26,42.2,18.4,62.2
2026-04-01 03:50:27,37.6,18.4,62.2
2026-04-01 03:50:28,36.8,18.4,63.4
2026-04-01 03:50:29,37.6,18.4,62.8
2026-04-01 03:50:30,37.2,18.3,63.4
2026-04-01 03:50:31,40.6,18.3,62.8
2026-04-01 03:50:32,35.8,18.4,63.4
2026-04-01 03:50:33,39.8,18.4,63.4
2026-04-01 03:50:34,40.4,18.4,63.9
2026-04-01 03:50:35,37.5,18.4,63.4
2026-04-01 03:50:36,41.5,18.4,63.9
2026-04-01 03:50:37,38.7,18.4,63.4
2026-04-01 03:50:38,37.1,18.4,63.4
2026-04-01 03:50:39,41.1,18.4,63.9
2026-04-01 03:50:40,37.3,18.4,63.4
2026-04-01 03:50:41,40.9,18.4,63.4
2026-04-01 03:50:42,38.1,18.4,63.9
2026-04-01 03:50:43,37.9,18.3,63.4
2026-04-01 03:50:44,37.6,18.3,62.2
2026-04-01 03:50:45,37.9,18.4,64.5
2026-04-01 03:50:46,39.8,18.4,64.5
2026-04-01 03:50:47,36.4,18.4,63.4
2026-04-01 03:50:48,37.8,18.3,64.5
2026-04-01 03:50:49,39.6,18.3,62.8
2026-04-01 03:50:50,37.1,18.3,62.8
2026-04-01 03:50:51,40.3,18.3,63.9
2026-04-01 03:50:52,38.7,18.3,63.9
2026-04-01 03:50:53,38.7,18.4,64.5
2026-04-01 03:50:54,41.0,18.4,63.4
2026-04-01 03:50:55,37.8,18.4,65.0
2026-04-01 03:50:56,41.5,18.5,65.5
2026-04-01 03:50:57,36.8,18.5,63.9
2026-04-01 03:50:58,37.6,18.5,63.9
2026-04-01 03:50:59,36.6,18.4,63.9
2026-04-01 03:51:00,41.4,18.4,65.5
2026-04-01 03:51:01,38.5,18.4,64.5
2026-04-01 03:51:02,39.5,18.5,63.4
2026-04-01 03:51:03,37.3,18.4,63.9
2026-04-01 03:51:04,40.7,18.4,63.9
2026-04-01 03:51:05,36.5,18.5,64.5
2026-04-01 03:51:06,42.2,18.4,65.0
2026-04-01 03:51:07,38.4,18.4,64.5
2026-04-01 03:51:08,40.4,18.6,64.5
2026-04-01 03:51:09,37.1,18.6,65.0
2026-04-01 03:51:10,38.2,18.6,63.9
2026-04-01 03:51:11,41.5,18.6,64.5
2026-04-01 03:51:12,38.7,18.6,63.9
2026-04-01 03:51:13,37.8,18.6,64.5
2026-04-01 03:51:14,36.1,18.6,65.0
2026-04-01 03:51:15,41.5,18.4,65.5
2026-04-01 03:51:16,37.9,18.4,65.5
2026-04-01 03:51:17,36.6,18.5,66.1
2026-04-01 03:51:18,35.7,18.4,65.0
2026-04-01 03:51:19,37.5,18.5,64.5
2026-04-01 03:51:20,38.7,18.6,65.0
2026-04-01 03:51:21,40.6,18.5,65.5
2026-04-01 03:51:22,39.1,18.5,65.5
2026-04-01 03:51:23,37.3,18.5,65.0
2026-04-01 03:51:24,39.9,18.4,63.9
2026-04-01 03:51:25,38.2,18.4,65.5
2026-04-01 03:51:26,37.9,18.5,64.5
2026-04-01 03:51:27,41.6,18.6,65.0
2026-04-01 03:51:28,37.4,18.6,66.1
2026-04-01 03:51:29,37.9,18.6,65.5
2026-04-01 03:51:30,38.1,18.6,63.9
2026-04-01 03:51:31,41.3,18.6,65.5
2026-04-01 03:51:32,40.6,18.5,63.9
2026-04-01 03:51:33,36.6,18.4,64.5
2026-04-01 03:51:34,38.3,18.5,65.5
2026-04-01 03:51:35,39.6,18.5,67.2
2026-04-01 03:51:36,40.4,18.6,67.2
2026-04-01 03:51:37,37.7,18.6,66.1
2026-04-01 03:51:38,37.4,18.7,65.5
2026-04-01 03:51:39,38.4,18.8,65.0
2026-04-01 03:51:40,36.8,18.6,67.2
2026-04-01 03:51:41,37.5,18.6,65.0
2026-04-01 03:51:42,39.5,18.5,66.1
2026-04-01 03:51:43,38.4,18.3,66.1
2026-04-01 03:51:44,40.1,18.3,66.1
2026-04-01 03:51:45,36.9,18.3,65.0
2026-04-01 03:51:46,39.1,18.4,65.5
2026-04-01 03:51:47,38.3,18.3,67.2
2026-04-01 03:51:48,38.4,18.3,66.7
2026-04-01 03:51:49,38.0,18.3,66.1
2026-04-01 03:51:50,37.2,18.3,65.5
2026-04-01 03:51:51,40.0,18.3,66.1
2026-04-01 03:51:52,40.6,18.4,67.2
2026-04-01 03:51:53,39.4,18.3,66.1
2026-04-01 03:51:54,38.7,18.3,67.2
2026-04-01 03:51:55,42.6,18.4,66.7
2026-04-01 03:51:56,37.2,18.4,67.2
2026-04-01 03:51:57,37.1,18.3,67.2
2026-04-01 03:51:58,37.1,18.3,67.2
2026-04-01 03:51:59,40.1,18.4,66.1
2026-04-01 03:52:00,37.5,18.5,66.7
2026-04-01 03:52:01,37.8,18.4,66.7
2026-04-01 03:52:02,37.2,18.5,67.2
2026-04-01 03:52:03,37.2,18.5,67.2
2026-04-01 03:52:04,39.9,18.5,65.5
2026-04-01 03:52:05,39.3,18.5,67.2
2026-04-01 03:52:06,37.8,18.5,67.8
2026-04-01 03:52:07,37.1,18.5,67.2
2026-04-01 03:52:08,39.5,18.4,67.2
2026-04-01 03:52:09,38.5,18.4,66.7
2026-04-01 03:52:10,36.9,18.4,66.7
2026-04-01 03:52:11,37.0,18.3,67.8
2026-04-01 03:52:12,37.6,18.4,66.7
2026-04-01 03:52:13,38.4,18.5,67.2
2026-04-01 03:52:14,41.4,18.4,67.2
2026-04-01 03:52:15,37.0,18.5,67.2
2026-04-01 03:52:16,39.8,18.4,67.8
2026-04-01 03:52:17,37.1,18.4,66.7
2026-04-01 03:52:18,37.3,18.4,67.8
2026-04-01 03:52:19,38.8,18.5,67.8
2026-04-01 03:52:20,36.9,18.4,67.8
2026-04-01 03:52:21,40.0,18.5,68.3
2026-04-01 03:52:22,38.1,18.6,67.8
2026-04-01 03:52:23,37.6,18.6,67.2
2026-04-01 03:52:24,36.5,18.5,67.8
2026-04-01 03:52:25,38.4,18.5,67.8
2026-04-01 03:52:26,36.7,18.5,67.8
2026-04-01 03:52:27,36.0,18.4,67.2
2026-04-01 03:52:28,40.4,18.4,66.7
2026-04-01 03:52:29,36.4,18.4,68.3
2026-04-01 03:52:30,37.4,18.4,68.3
2026-04-01 03:52:31,38.7,18.5,68.3
2026-04-01 03:52:32,38.1,18.6,67.2
2026-04-01 03:52:33,39.0,18.6,66.1
2026-04-01 03:52:34,38.9,18.6,68.3
2026-04-01 03:52:35,37.2,18.6,68.3
2026-04-01 03:52:36,36.5,18.3,68.3
2026-04-01 03:52:37,36.9,18.3,67.2
2026-04-01 03:52:38,38.6,18.3,68.3
2026-04-01 03:52:39,36.7,18.4,67.8
2026-04-01 03:52:40,37.1,18.4,68.8
2026-04-01 03:52:41,35.8,18.4,68.3
2026-04-01 03:52:42,38.4,18.5,67.8
2026-04-01 03:52:43,38.0,18.4,68.3
2026-04-01 03:52:44,39.4,18.4,68.8
2026-04-01 03:52:45,39.1,18.4,68.8
2026-04-01 03:52:46,38.9,18.4,68.3
2026-04-01 03:52:47,37.1,18.4,68.3
2026-04-01 03:52:48,38.8,18.5,69.4
2026-04-01 03:52:49,40.1,18.5,68.8
2026-04-01 03:52:50,37.0,18.7,69.4
2026-04-01 03:52:51,38.9,18.6,68.8
2026-04-01 03:52:52,39.1,18.5,67.8
2026-04-01 03:52:53,35.8,18.5,68.8
2026-04-01 03:52:54,38.3,18.5,69.4
2026-04-01 03:52:55,36.5,18.4,67.8
2026-04-01 03:52:56,36.8,18.3,67.2
2026-04-01 03:52:57,39.6,18.4,68.8
2026-04-01 03:52:58,39.5,18.4,69.4
2026-04-01 03:52:59,41.8,18.4,68.8
2026-04-01 03:53:00,35.7,18.4,67.8
2026-04-01 03:53:01,37.2,18.4,68.3
2026-04-01 03:53:02,38.1,18.3,68.8
2026-04-01 03:53:03,40.3,18.3,68.8
2026-04-01 03:53:04,39.2,18.4,68.8
2026-04-01 03:53:05,38.3,18.5,67.8
2026-04-01 03:53:06,41.0,18.5,69.4
2026-04-01 03:53:07,37.7,18.5,68.8
2026-04-01 03:53:08,40.3,18.4,68.8
2026-04-01 03:53:09,36.4,18.4,68.8
2026-04-01 03:53:10,38.3,18.4,69.4
2026-04-01 03:53:11,37.0,18.3,68.3
2026-04-01 03:53:12,37.4,18.3,68.8
2026-04-01 03:53:13,35.5,18.4,70.5
2026-04-01 03:53:14,38.6,18.5,68.3
2026-04-01 03:53:15,37.2,18.5,68.8
2026-04-01 03:53:16,43.1,18.5,68.8
2026-04-01 03:53:17,36.9,18.4,68.8
2026-04-01 03:53:18,37.1,18.4,70.0
2026-04-01 03:53:19,38.2,18.4,68.8
2026-04-01 03:53:20,38.4,18.4,68.8
2026-04-01 03:53:21,38.5,18.4,68.8
2026-04-01 03:53:22,41.9,18.5,69.4
2026-04-01 03:53:23,38.9,18.5,69.4
2026-04-01 03:53:24,37.8,18.4,67.8
2026-04-01 03:53:25,39.2,18.4,68.8
2026-04-01 03:53:26,41.2,18.4,69.4
2026-04-01 03:53:27,38.2,18.3,68.3
2026-04-01 03:53:28,37.2,18.4,69.4
2026-04-01 03:53:29,40.9,18.4,70.5
2026-04-01 03:53:30,38.3,18.5,69.4
2026-04-01 03:53:31,37.8,18.4,68.8
2026-04-01 03:53:32,37.2,18.5,70.5
2026-04-01 03:53:33,36.5,18.4,70.0
2026-04-01 03:53:34,38.6,18.4,70.0
2026-04-01 03:53:35,37.1,18.4,69.4
2026-04-01 03:53:36,40.7,18.4,70.5
2026-04-01 03:53:37,39.2,18.4,70.0
2026-04-01 03:53:38,38.3,18.4,70.0
