2026-03-25 09:14:29,84.5,19.4,59.0
2026-03-25 09:14:30,80.5,19.4,57.3
2026-03-25 09:14:31,83.6,19.4,59.5
2026-03-25 09:14:32,85.9,19.4,59.0
2026-03-25 09:14:33,79.9,19.4,60.0
2026-03-25 09:14:34,84.3,19.4,61.1
2026-03-25 09:14:35,84.5,19.4,60.0
2026-03-25 09:14:36,82.8,19.4,59.0
2026-03-25 09:14:37,82.6,19.4,59.5
2026-03-25 09:14:38,82.3,19.4,59.5
2026-03-25 09:14:39,84.9,19.4,60.0
2026-03-25 09:14:40,83.1,19.4,58.4
2026-03-25 09:14:41,84.1,19.4,59.5
2026-03-25 09:14:42,86.6,19.4,59.5
2026-03-25 09:14:43,81.5,19.4,59.0
2026-03-25 09:14:44,83.0,19.4,60.6
2026-03-25 09:14:45,82.3,19.4,59.5
2026-03-25 09:14:46,83.0,19.4,59.0
2026-03-25 09:14:47,86.1,19.4,59.5
2026-03-25 09:14:48,82.1,19.4,60.6
2026-03-25 09:14:49,84.4,19.4,61.1
2026-03-25 09:14:50,82.6,19.4,59.5
2026-03-25 09:14:51,84.4,19.4,60.0
2026-03-25 09:14:52,85.0,19.4,61.7
2026-03-25 09:14:53,83.9,19.4,59.5
2026-03-25 09:14:54,82.3,19.4,61.1
2026-03-25 09:14:55,84.6,19.4,60.6
2026-03-25 09:14:56,85.1,19.4,60.6
2026-03-25 09:14:57,81.5,19.4,61.1
2026-03-25 09:14:58,80.8,19.4,59.5
2026-03-25 09:14:59,83.8,19.4,59.5
2026-03-25 09:15:00,86.5,19.4,61.1
2026-03-25 09:15:01,82.5,19.4,61.7
2026-03-25 09:15:02,83.2,19.4,62.8
2026-03-25 09:15:03,83.2,19.4,60.0
2026-03-25 09:15:04,83.5,19.4,62.2
2026-03-25 09:15:05,84.7,19.4,61.7
2026-03-25 09:15:06,84.1,19.4,61.7
2026-03-25 09:15:07,82.5,19.4,61.1
2026-03-25 09:15:08,83.8,19.4,61.1
2026-03-25 09:15:09,83.2,19.4,61.7
2026-03-25 09:15:10,85.8,19.4,63.4
2026-03-25 09:15:11,83.6,19.4,62.8
2026-03-25 09:15:12,80.9,19.4,63.4
2026-03-25 09:15:13,83.2,19.4,61.7
2026-03-25 09:15:14,82.7,19.4,61.1
2026-03-25 09:15:15,85.6,19.4,63.4
2026-03-25 09:15:16,83.1,19.4,63.4
2026-03-25 09:15:17,81.2,19.4,61.1
2026-03-25 09:15:18,81.1,19.4,61.7
2026-03-25 09:15:19,86.8,19.4,63.4
2026-03-25 09:15:20,81.1,19.4,63.4
2026-03-25 09:15:21,80.5,19.4,62.8
2026-03-25 09:15:22,82.9,19.4,62.8
2026-03-25 09:15:23,85.1,19.4,62.8
2026-03-25 09:15:24,81.3,19.4,64.5
2026-03-25 09:15:25,83.5,19.4,62.2
2026-03-25 09:15:26,82.7,19.4,61.7
2026-03-25 09:15:27,86.5,19.4,63.9
2026-03-25 09:15:28,81.5,19.4,63.4
2026-03-25 09:15:29,80.5,19.4,61.7
2026-03-25 09:15:30,82.4,19.4,63.4
2026-03-25 09:15:31,82.8,19.4,63.4
2026-03-25 09:15:32,86.8,19.4,63.4
2026-03-25 09:15:33,84.3,19.4,65.0
2026-03-25 09:15:34,80.8,19.4,63.4
2026-03-25 09:15:35,82.0,19.4,62.8
2026-03-25 09:15:36,81.7,19.4,64.5
2026-03-25 09:15:37,85.0,19.4,64.5
2026-03-25 09:15:38,83.6,19.4,64.5
2026-03-25 09:15:39,83.0,19.4,63.9
2026-03-25 09:15:40,82.4,19.4,64.5
2026-03-25 09:15:41,84.7,19.4,63.4
2026-03-25 09:15:42,84.9,19.4,65.0
2026-03-25 09:15:43,83.5,19.4,63.9
2026-03-25 09:15:44,81.5,19.4,62.8
2026-03-25 09:15:45,80.4,19.4,63.9
2026-03-25 09:15:46,84.5,19.4,65.5
2026-03-25 09:15:47,83.4,19.4,65.5
2026-03-25 09:15:48,80.9,19.4,64.5
2026-03-25 09:15:49,81.5,19.4,63.9
2026-03-25 09:15:50,86.5,19.4,63.9
2026-03-25 09:15:51,84.1,19.4,66.1
2026-03-25 09:15:52,82.4,19.4,65.0
2026-03-25 09:15:53,83.1,19.4,63.4
2026-03-25 09:15:54,86.0,19.4,65.5
2026-03-25 09:15:55,81.3,19.4,65.0
2026-03-25 09:15:56,81.2,19.4,65.5
2026-03-25 09:15:57,84.1,19.4,64.5
2026-03-25 09:15:58,82.3,19.4,66.1
2026-03-25 09:15:59,86.5,19.4,65.0
2026-03-25 09:16:00,85.6,19.4,64.5
2026-03-25 09:16:01,83.7,19.4,65.0
2026-03-25 09:16:02,83.4,19.4,65.0
2026-03-25 09:16:03,86.5,19.4,64.5
2026-03-25 09:16:04,86.1,19.4,65.5
2026-03-25 09:16:05,82.5,19.4,65.5
2026-03-25 09:16:06,82.5,19.4,65.0
2026-03-25 09:16:07,82.6,19.4,65.5
2026-03-25 09:16:08,84.5,19.4,65.5
2026-03-25 09:16:09,84.1,19.4,66.1
2026-03-25 09:16:10,81.8,19.4,65.5
2026-03-25 09:16:11,85.4,19.4,65.0
2026-03-25 09:16:12,82.6,19.4,65.0
2026-03-25 09:16:13,84.6,19.4,65.0
2026-03-25 09:16:14,81.6,19.4,65.5
2026-03-25 09:16:15,83.1,19.4,64.5
2026-03-25 09:16:16,85.3,19.4,65.5
2026-03-25 09:16:17,81.2,19.4,67.2
2026-03-25 09:16:18,81.9,19.4,66.7
2026-03-25 09:16:19,85.0,19.4,66.1
2026-03-25 09:16:20,83.7,19.4,65.0
2026-03-25 09:16:21,83.3,19.4,67.2
2026-03-25 09:16:22,84.1,19.4,65.5
2026-03-25 09:16:23,83.0,19.4,65.0
2026-03-25 09:16:24,86.8,19.4,65.5
2026-03-25 09:16:25,82.2,19.4,67.2
2026-03-25 09:16:26,83.6,19.4,67.2
2026-03-25 09:16:27,81.5,19.4,66.1
2026-03-25 09:16:28,85.4,19.4,67.8
2026-03-25 09:16:29,83.2,19.4,66.7
2026-03-25 09:16:30,84.1,19.4,68.8
2026-03-25 09:16:31,85.1,19.4,66.7
2026-03-25 09:16:32,81.6,19.4,67.2
2026-03-25 09:16:33,85.9,19.4,66.7
2026-03-25 09:16:34,84.0,19.4,66.7
2026-03-25 09:16:35,83.5,19.4,68.3
2026-03-25 09:16:36,83.4,19.4,66.7
2026-03-25 09:16:37,83.8,19.4,68.3
2026-03-25 09:16:38,85.4,19.4,66.7
2026-03-25 09:16:39,81.5,19.4,67.8
2026-03-25 09:16:40,80.7,19.4,68.3
2026-03-25 09:16:41,80.7,19.4,67.2
2026-03-25 09:16:42,85.9,19.4,68.3
2026-03-25 09:16:43,81.5,19.4,68.3
2026-03-25 09:16:44,82.8,19.4,68.3
2026-03-25 09:16:45,82.7,19.4,68.3
2026-03-25 09:16:46,84.9,19.4,67.2
2026-03-25 09:16:47,85.6,19.4,67.2
2026-03-25 09:16:48,80.5,19.4,68.3
2026-03-25 09:16:49,83.5,19.4,68.3
2026-03-25 09:16:50,81.8,19.4,67.8
2026-03-25 09:16:51,86.4,19.4,67.8
2026-03-25 09:16:52,81.2,19.4,68.3
2026-03-25 09:16:53,86.2,19.4,69.4
2026-03-25 09:16:54,81.7,19.4,68.8
2026-03-25 09:16:55,84.7,19.4,68.8
2026-03-25 09:16:56,84.9,19.4,68.3
2026-03-25 09:16:57,84.8,19.4,68.3
2026-03-25 09:16:58,84.6,19.4,68.8
2026-03-25 09:16:59,81.9,19.4,67.8
2026-03-25 09:17:00,81.8,19.4,67.8
2026-03-25 09:17:01,87.5,19.4,68.3
2026-03-25 09:17:02,82.1,19.4,68.3
2026-03-25 09:17:03,80.8,19.4,68.3
2026-03-25 09:17:04,82.0,19.4,68.8
2026-03-25 09:17:05,85.4,19.4,70.0
2026-03-25 09:17:06,82.8,19.4,70.0
2026-03-25 09:17:07,83.2,19.4,69.4
2026-03-25 09:17:08,84.4,19.4,68.8
2026-03-25 09:17:09,85.1,19.4,69.4
2026-03-25 09:17:10,80.8,19.4,67.8
2026-03-25 09:17:11,83.4,19.4,69.4
2026-03-25 09:17:12,87.0,19.4,68.3
2026-03-25 09:17:13,83.1,19.4,70.0
2026-03-25 09:17:14,83.0,19.4,68.8
2026-03-25 09:17:15,81.2,19.4,67.8
2026-03-25 09:17:16,85.1,19.4,69.4
2026-03-25 09:17:17,81.6,19.4,68.8
2026-03-25 09:17:18,82.5,19.4,68.8
2026-03-25 09:17:19,81.8,19.4,69.4
2026-03-25 09:17:20,83.5,19.4,70.0
2026-03-25 09:17:21,80.8,19.4,68.3
2026-03-25 09:17:22,85.4,19.4,68.8
2026-03-25 09:17:23,85.3,19.4,69.4
2026-03-25 09:17:24,82.7,19.4,70.5
2026-03-25 09:17:25,80.2,19.4,69.4
2026-03-25 09:17:26,84.7,19.4,69.4
2026-03-25 09:17:27,84.4,19.4,69.4
2026-03-25 09:17:28,83.2,19.4,68.8
2026-03-25 09:17:29,81.4,19.4,70.0
2026-03-25 09:17:30,83.8,19.4,71.6
2026-03-25 09:17:31,83.9,19.4,68.3
2026-03-25 09:17:32,81.5,19.4,70.0
2026-03-25 09:17:33,82.7,19.4,70.0
2026-03-25 09:17:34,83.3,19.4,68.8
2026-03-25 09:17:35,85.7,19.4,70.5
2026-03-25 09:17:36,81.7,19.4,68.8
2026-03-25 09:17:37,84.6,19.4,70.0
2026-03-25 09:17:38,84.8,19.4,70.0
2026-03-25 09:17:39,82.8,19.4,71.6
2026-03-25 09:17:40,83.6,19.4,70.0
2026-03-25 09:17:41,83.9,19.4,70.0
2026-03-25 09:17:42,83.0,19.4,71.0
2026-03-25 09:17:43,84.1,19.4,70.5
2026-03-25 09:17:44,81.4,19.4,70.5
2026-03-25 09:17:45,84.3,19.4,70.5
2026-03-25 09:17:46,81.8,19.4,70.5
2026-03-25 09:17:47,83.4,19.4,70.0
2026-03-25 09:17:48,86.0,19.4,70.5
2026-03-25 09:17:49,82.1,19.4,71.0
2026-03-25 09:17:50,82.9,19.4,69.4
2026-03-25 09:17:51,83.2,19.4,71.0
2026-03-25 09:17:52,81.3,19.4,70.0
2026-03-25 09:17:53,82.3,19.4,70.0
2026-03-25 09:17:54,84.0,19.4,71.6
2026-03-25 09:17:55,87.2,19.4,70.0
2026-03-25 09:17:56,80.2,19.4,71.0
2026-03-25 09:17:57,82.0,19.4,70.0
2026-03-25 09:17:58,84.4,19.4,70.5
2026-03-25 09:17:59,85.0,19.4,71.0
2026-03-25 09:18:00,83.1,19.4,70.0
2026-03-25 09:18:01,83.5,19.4,70.5
2026-03-25 09:18:02,83.9,19.4,68.8
2026-03-25 09:18:03,87.0,19.4,70.5
2026-03-25 09:18:04,83.9,19.4,71.6
2026-03-25 09:18:05,80.9,19.4,70.0
